[ 2023-08-10 15:55:49,345 ] 695 tika.tika - WARNING - Failed to see startup log message; retrying...
[ 2023-08-10 15:55:57,794 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:57,848 ] 16 root - INFO - File CV_Oussema_Mili.pdf loaded successfully
[ 2023-08-10 15:55:57,848 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:57,906 ] 16 root - INFO - File CV_Rahma_Hamrouni.pdf loaded successfully
[ 2023-08-10 15:55:57,906 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:57,959 ] 16 root - INFO - File CV_Rania_Slimene.pdf loaded successfully
[ 2023-08-10 15:55:57,959 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,009 ] 16 root - INFO - File CV_Rayen_Ben_Fathallah.pdf loaded successfully
[ 2023-08-10 15:55:58,009 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,070 ] 16 root - INFO - File CV_Rima_Jerbi.pdf loaded successfully
[ 2023-08-10 15:55:58,070 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,097 ] 16 root - INFO - File CV_Rim_Thabet.pdf loaded successfully
[ 2023-08-10 15:55:58,097 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,138 ] 16 root - INFO - File CV_Saber_ben slama.pdf loaded successfully
[ 2023-08-10 15:55:58,138 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,190 ] 16 root - INFO - File CV_Sanda_Dhouib.pdf loaded successfully
[ 2023-08-10 15:55:58,190 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,250 ] 16 root - INFO - File CV_Sarra_Bannour.pdf loaded successfully
[ 2023-08-10 15:55:58,250 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,291 ] 16 root - INFO - File CV_Sarra_Laribi.pdf loaded successfully
[ 2023-08-10 15:55:58,291 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,343 ] 16 root - INFO - File CV_Souheyl_Gouadria.pdf loaded successfully
[ 2023-08-10 15:55:58,343 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,397 ] 35 root - ERROR - Error while reading the file: 'NoneType' object has no attribute 'lower'
[ 2023-08-10 15:55:58,397 ] 23 root - ERROR - Error while reading the file: local variable 'e' referenced before assignment
[ 2023-08-10 15:55:58,397 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,459 ] 16 root - INFO - File CV_Teyssir_Taieb.pdf loaded successfully
[ 2023-08-10 15:55:58,459 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,518 ] 16 root - INFO - File CV_Wael_Antar.pdf loaded successfully
[ 2023-08-10 15:55:58,518 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,550 ] 35 root - ERROR - Error while reading the file: 'NoneType' object has no attribute 'lower'
[ 2023-08-10 15:55:58,550 ] 23 root - ERROR - Error while reading the file: local variable 'e' referenced before assignment
[ 2023-08-10 15:55:58,550 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,590 ] 16 root - INFO - File CV_Wajdi_Zayane.pdf loaded successfully
[ 2023-08-10 15:55:58,590 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,634 ] 16 root - INFO - File CV_Wissem_Boujlida.pdf loaded successfully
[ 2023-08-10 15:55:58,634 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,720 ] 16 root - INFO - File CV_Yasmine_Bizid.pdf loaded successfully
[ 2023-08-10 15:55:58,720 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,776 ] 16 root - INFO - File CV_Yassine_Afsa.pdf loaded successfully
[ 2023-08-10 15:55:58,776 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,889 ] 16 root - INFO - File CV_Yessine_Miled.pdf loaded successfully
[ 2023-08-10 15:55:58,889 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:58,975 ] 16 root - INFO - File CV_Zaddem_Raslèn.pdf loaded successfully
[ 2023-08-10 15:55:58,975 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:59,034 ] 16 root - INFO - File CV_Zeineb_Bachouch.pdf loaded successfully
[ 2023-08-10 15:55:59,034 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:59,103 ] 16 root - INFO - File Dziri Ahmed - Resume (1).pdf loaded successfully
[ 2023-08-10 15:55:59,104 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:59,350 ] 16 root - INFO - File experience.html loaded successfully
[ 2023-08-10 15:55:59,350 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:59,450 ] 16 root - INFO - File experience.pdf loaded successfully
[ 2023-08-10 15:55:59,450 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:59,492 ] 16 root - INFO - File rayen_data.pdf loaded successfully
[ 2023-08-10 15:55:59,492 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:55:59,583 ] 16 root - INFO - File yessine Meddeb_cv.pdf loaded successfully
[ 2023-08-10 15:55:59,584 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-10 15:56:03,532 ] 226 root - ERROR - Error while Extracting the informations: 'SKILLS'
[ 2023-08-10 15:56:26,169 ] 226 root - ERROR - Error while Extracting the informations: 'SKILLS'
[ 2023-08-10 15:56:38,210 ] 226 root - ERROR - Error while Extracting the informations: 'SKILLS'
[ 2023-08-10 15:56:51,381 ] 226 root - ERROR - Error while Extracting the informations: 'SKILLS'
[ 2023-08-10 15:56:57,433 ] 226 root - ERROR - Error while Extracting the informations: 'SKILLS'
[ 2023-08-10 15:57:13,402 ] 226 root - ERROR - Error while Extracting the informations: 'SKILLS'
[ 2023-08-10 15:57:51,247 ] 226 root - ERROR - Error while Extracting the informations: 'SKILLS'
