[ 2023-08-31 12:23:57,219 ] 695 tika.tika - WARNING - Failed to see startup log message; retrying...
[ 2023-08-31 12:24:02,694 ] 16 root - INFO - File CV_Ahlem_Marzougui.pdf loaded successfully
[ 2023-08-31 12:24:02,694 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:02,782 ] 16 root - INFO - File CV_Ahmed_Amamou.pdf loaded successfully
[ 2023-08-31 12:24:02,782 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:02,877 ] 16 root - INFO - File CV_Ahmed_Dziri.pdf loaded successfully
[ 2023-08-31 12:24:02,877 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,174 ] 16 root - INFO - File CV_Ahmed_Farhat.pdf loaded successfully
[ 2023-08-31 12:24:03,174 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,249 ] 16 root - INFO - File CV_Amine_Gafsi.pdf loaded successfully
[ 2023-08-31 12:24:03,249 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,294 ] 16 root - INFO - File CV_Amine_Ghedira.pdf loaded successfully
[ 2023-08-31 12:24:03,294 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,346 ] 16 root - INFO - File CV_Anwer_Boubaker.pdf loaded successfully
[ 2023-08-31 12:24:03,346 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,405 ] 16 root - INFO - File CV_Asma_Chakroun.pdf loaded successfully
[ 2023-08-31 12:24:03,405 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,448 ] 16 root - INFO - File CV_Aya_Benjazia.pdf loaded successfully
[ 2023-08-31 12:24:03,448 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,512 ] 16 root - INFO - File CV_Aymen_Ghnia.pdf loaded successfully
[ 2023-08-31 12:24:03,512 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,530 ] 16 root - INFO - File CV_Ayoub_Ben_Latifa.pdf loaded successfully
[ 2023-08-31 12:24:03,530 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,583 ] 16 root - INFO - File CV_Ben_Chaaben_Yassin.pdf loaded successfully
[ 2023-08-31 12:24:03,583 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,795 ] 16 root - INFO - File CV_Chedy_Sakly.pdf loaded successfully
[ 2023-08-31 12:24:03,795 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,832 ] 16 root - INFO - File CV_Donia_Chaouch.pdf loaded successfully
[ 2023-08-31 12:24:03,832 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,886 ] 16 root - INFO - File CV_Eya_Rejeb.pdf loaded successfully
[ 2023-08-31 12:24:03,886 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,931 ] 16 root - INFO - File CV_EYA_Sekma.pdf loaded successfully
[ 2023-08-31 12:24:03,931 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:03,974 ] 16 root - INFO - File CV_Fadi_Zaafrane.pdf loaded successfully
[ 2023-08-31 12:24:03,975 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,018 ] 16 root - INFO - File CV_Fatma_Bouzgarrou.pdf loaded successfully
[ 2023-08-31 12:24:04,018 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,062 ] 16 root - INFO - File CV_Hana_Zrafi.pdf loaded successfully
[ 2023-08-31 12:24:04,062 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,101 ] 16 root - INFO - File CV_Houssem_Hassani.pdf loaded successfully
[ 2023-08-31 12:24:04,101 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,149 ] 16 root - INFO - File CV_Houssem_Kraiem.pdf loaded successfully
[ 2023-08-31 12:24:04,149 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,199 ] 16 root - INFO - File CV_Ibrahim_Youssef.pdf loaded successfully
[ 2023-08-31 12:24:04,199 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,257 ] 16 root - INFO - File CV_Ibtihel_Khdhaouria.pdf loaded successfully
[ 2023-08-31 12:24:04,257 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,303 ] 16 root - INFO - File CV_Iheb_Alouane.pdf loaded successfully
[ 2023-08-31 12:24:04,303 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,339 ] 16 root - INFO - File CV_Isra_Dakhlaoui.pdf loaded successfully
[ 2023-08-31 12:24:04,339 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,394 ] 16 root - INFO - File CV_Khaled_Chtioui.pdf loaded successfully
[ 2023-08-31 12:24:04,394 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,438 ] 16 root - INFO - File CV_khawla_belkacem.pdf loaded successfully
[ 2023-08-31 12:24:04,438 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,477 ] 16 root - INFO - File CV_Lina_Ounaies.pdf loaded successfully
[ 2023-08-31 12:24:04,477 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,504 ] 38 root - ERROR - Error while reading the file: 'NoneType' object has no attribute 'lower'
[ 2023-08-31 12:24:04,504 ] 23 root - ERROR - Error while reading the file: cannot access local variable 'e' where it is not associated with a value
[ 2023-08-31 12:24:04,504 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,557 ] 16 root - INFO - File CV_Med_Houssem_Beltifa.pdf loaded successfully
[ 2023-08-31 12:24:04,557 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,591 ] 16 root - INFO - File CV_Med_Neji_Benzarti.pdf loaded successfully
[ 2023-08-31 12:24:04,591 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,634 ] 16 root - INFO - File CV_Med_Nour_Chouchene.pdf loaded successfully
[ 2023-08-31 12:24:04,634 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,683 ] 16 root - INFO - File CV_Med_Oussema_Zaier.pdf loaded successfully
[ 2023-08-31 12:24:04,684 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-31 12:24:04,722 ] 16 root - INFO - File CV_Mejdi_Belhadj_Youssef.pdf loaded successfully
