[ 2023-08-23 13:50:12,285 ] 695 tika.tika - WARNING - Failed to see startup log message; retrying...
[ 2023-08-23 13:50:17,795 ] 16 root - INFO - File computer_vision.pdf loaded successfully
[ 2023-08-23 13:50:17,795 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:50:17,894 ] 16 root - INFO - File CV_Amine_Gafsi.pdf loaded successfully
[ 2023-08-23 13:50:17,894 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:50:17,953 ] 16 root - INFO - File data_cv_test1.pdf loaded successfully
[ 2023-08-23 13:50:17,954 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:50:18,144 ] 16 root - INFO - File laravel.pdf loaded successfully
[ 2023-08-23 13:50:18,144 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:50:18,253 ] 16 root - INFO - File react_native.pdf loaded successfully
[ 2023-08-23 13:50:18,253 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:50:18,317 ] 16 root - INFO - File react_native2.pdf loaded successfully
[ 2023-08-23 13:50:18,317 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:50:18,382 ] 16 root - INFO - File react_native4.pdf loaded successfully
[ 2023-08-23 13:50:18,382 ] 24 root - INFO - Files transformed succesfully
