[ 2023-08-30 16:02:45,930 ] 695 tika.tika - WARNING - Failed to see startup log message; retrying...
[ 2023-08-30 16:02:52,852 ] 16 root - INFO - File CV_Ibtihel_Khdhaouria.pdf loaded successfully
[ 2023-08-30 16:02:52,852 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:52,892 ] 16 root - INFO - File CV_Iheb_Alouane.pdf loaded successfully
[ 2023-08-30 16:02:52,892 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:52,918 ] 16 root - INFO - File CV_Isra_Dakhlaoui.pdf loaded successfully
[ 2023-08-30 16:02:52,918 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:52,941 ] 16 root - INFO - File CV_Khaled_Chtioui.pdf loaded successfully
[ 2023-08-30 16:02:52,941 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:52,987 ] 16 root - INFO - File CV_khawla_belkacem.pdf loaded successfully
[ 2023-08-30 16:02:52,987 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,010 ] 16 root - INFO - File CV_Lina_Ounaies.pdf loaded successfully
[ 2023-08-30 16:02:53,010 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,040 ] 38 root - ERROR - Error while reading the file: 'NoneType' object has no attribute 'lower'
[ 2023-08-30 16:02:53,040 ] 23 root - ERROR - Error while reading the file: cannot access local variable 'e' where it is not associated with a value
[ 2023-08-30 16:02:53,040 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,086 ] 16 root - INFO - File CV_Med_Houssem_Beltifa.pdf loaded successfully
[ 2023-08-30 16:02:53,087 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,130 ] 16 root - INFO - File CV_Med_Neji_Benzarti.pdf loaded successfully
[ 2023-08-30 16:02:53,130 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,166 ] 16 root - INFO - File CV_Med_Nour_Chouchene.pdf loaded successfully
[ 2023-08-30 16:02:53,166 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,223 ] 16 root - INFO - File CV_Med_Oussema_Zaier.pdf loaded successfully
[ 2023-08-30 16:02:53,223 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,261 ] 16 root - INFO - File CV_Mejdi_Belhadj_Youssef.pdf loaded successfully
[ 2023-08-30 16:02:53,261 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,307 ] 16 root - INFO - File CV_Mihed_Hassine.pdf loaded successfully
[ 2023-08-30 16:02:53,307 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,342 ] 38 root - ERROR - Error while reading the file: 'NoneType' object has no attribute 'lower'
[ 2023-08-30 16:02:53,342 ] 23 root - ERROR - Error while reading the file: cannot access local variable 'e' where it is not associated with a value
[ 2023-08-30 16:02:53,342 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,407 ] 16 root - INFO - File CV_Mohamed_Fawzi_Stambouli.pdf loaded successfully
[ 2023-08-30 16:02:53,407 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,436 ] 38 root - ERROR - Error while reading the file: 'NoneType' object has no attribute 'lower'
[ 2023-08-30 16:02:53,436 ] 23 root - ERROR - Error while reading the file: cannot access local variable 'e' where it is not associated with a value
[ 2023-08-30 16:02:53,436 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,473 ] 16 root - INFO - File CV_Nour_Mabrouk.pdf loaded successfully
[ 2023-08-30 16:02:53,473 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,516 ] 16 root - INFO - File CV_Ons_Ben_Hadj_Sghaier.pdf loaded successfully
[ 2023-08-30 16:02:53,516 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,554 ] 16 root - INFO - File CV_Oumaima_Ben_Saad.pdf loaded successfully
[ 2023-08-30 16:02:53,554 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,571 ] 16 root - INFO - File CV_Oumeima_Zaddem.pdf loaded successfully
[ 2023-08-30 16:02:53,572 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,654 ] 16 root - INFO - File CV_Oussema_Mili.pdf loaded successfully
[ 2023-08-30 16:02:53,654 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,693 ] 16 root - INFO - File CV_Rahma_Hamrouni.pdf loaded successfully
[ 2023-08-30 16:02:53,693 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,717 ] 16 root - INFO - File CV_Rania_Slimene.pdf loaded successfully
[ 2023-08-30 16:02:53,717 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,759 ] 16 root - INFO - File CV_Rayen_Ben_Fathallah.pdf loaded successfully
[ 2023-08-30 16:02:53,759 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,800 ] 16 root - INFO - File CV_Rima_Jerbi.pdf loaded successfully
[ 2023-08-30 16:02:53,800 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,838 ] 16 root - INFO - File CV_Rim_Thabet.pdf loaded successfully
[ 2023-08-30 16:02:53,838 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,867 ] 16 root - INFO - File CV_Saber_ben slama.pdf loaded successfully
[ 2023-08-30 16:02:53,867 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,884 ] 16 root - INFO - File CV_Sanda_Dhouib.pdf loaded successfully
[ 2023-08-30 16:02:53,885 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,916 ] 16 root - INFO - File CV_Sarra_Bannour.pdf loaded successfully
[ 2023-08-30 16:02:53,916 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,941 ] 16 root - INFO - File CV_Sarra_Laribi.pdf loaded successfully
[ 2023-08-30 16:02:53,942 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,977 ] 16 root - INFO - File CV_Souheyl_Gouadria.pdf loaded successfully
[ 2023-08-30 16:02:53,977 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:53,998 ] 38 root - ERROR - Error while reading the file: 'NoneType' object has no attribute 'lower'
[ 2023-08-30 16:02:53,999 ] 23 root - ERROR - Error while reading the file: cannot access local variable 'e' where it is not associated with a value
[ 2023-08-30 16:02:53,999 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,052 ] 16 root - INFO - File CV_Teyssir_Taieb.pdf loaded successfully
[ 2023-08-30 16:02:54,052 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,095 ] 16 root - INFO - File CV_Wael_Antar.pdf loaded successfully
[ 2023-08-30 16:02:54,095 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,126 ] 38 root - ERROR - Error while reading the file: 'NoneType' object has no attribute 'lower'
[ 2023-08-30 16:02:54,126 ] 23 root - ERROR - Error while reading the file: cannot access local variable 'e' where it is not associated with a value
[ 2023-08-30 16:02:54,126 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,163 ] 16 root - INFO - File CV_Wajdi_Zayane.pdf loaded successfully
[ 2023-08-30 16:02:54,163 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,196 ] 16 root - INFO - File CV_Wissem_Boujlida.pdf loaded successfully
[ 2023-08-30 16:02:54,196 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,216 ] 16 root - INFO - File CV_Yasmine_Bizid.pdf loaded successfully
[ 2023-08-30 16:02:54,216 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,266 ] 16 root - INFO - File CV_Yassine_Afsa.pdf loaded successfully
[ 2023-08-30 16:02:54,267 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,306 ] 16 root - INFO - File CV_Yessine_Miled.pdf loaded successfully
[ 2023-08-30 16:02:54,306 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,333 ] 16 root - INFO - File CV_Zaddem_Raslèn.pdf loaded successfully
[ 2023-08-30 16:02:54,333 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,372 ] 16 root - INFO - File CV_Zeineb_Bachouch.pdf loaded successfully
[ 2023-08-30 16:02:54,372 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,393 ] 16 root - INFO - File Dziri Ahmed - Resume (1).pdf loaded successfully
[ 2023-08-30 16:02:54,393 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,435 ] 16 root - INFO - File experience.pdf loaded successfully
[ 2023-08-30 16:02:54,435 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,447 ] 16 root - INFO - File laravel.pdf loaded successfully
[ 2023-08-30 16:02:54,447 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,466 ] 16 root - INFO - File rayen_data.pdf loaded successfully
[ 2023-08-30 16:02:54,466 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,488 ] 16 root - INFO - File react_native.pdf loaded successfully
[ 2023-08-30 16:02:54,488 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,517 ] 16 root - INFO - File scrum_master.pdf loaded successfully
[ 2023-08-30 16:02:54,517 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-30 16:02:54,556 ] 16 root - INFO - File yessine Meddeb_cv.pdf loaded successfully
[ 2023-08-30 16:02:54,556 ] 24 root - INFO - Files transformed succesfully
