[ 2023-08-23 11:20:06,811 ] 695 tika.tika - WARNING - Failed to see startup log message; retrying...
[ 2023-08-23 11:20:12,690 ] 16 root - INFO - File computer_vision.pdf loaded successfully
[ 2023-08-23 11:20:12,690 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 11:20:12,877 ] 16 root - INFO - File CV_Amine_Gafsi.pdf loaded successfully
[ 2023-08-23 11:20:12,877 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 11:20:12,988 ] 16 root - INFO - File data_cv_test1.pdf loaded successfully
[ 2023-08-23 11:20:12,989 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 11:20:13,355 ] 16 root - INFO - File laravel.pdf loaded successfully
[ 2023-08-23 11:20:13,355 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 11:20:13,542 ] 16 root - INFO - File react_native.pdf loaded successfully
[ 2023-08-23 11:20:13,543 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 11:20:13,635 ] 16 root - INFO - File react_native2.pdf loaded successfully
[ 2023-08-23 11:20:13,635 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 11:20:13,729 ] 16 root - INFO - File react_native4.pdf loaded successfully
[ 2023-08-23 11:20:13,730 ] 24 root - INFO - Files transformed succesfully
