[ 2023-08-23 13:26:15,929 ] 695 tika.tika - WARNING - Failed to see startup log message; retrying...
[ 2023-08-23 13:26:21,460 ] 16 root - INFO - File computer_vision.pdf loaded successfully
[ 2023-08-23 13:26:21,460 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:26:21,577 ] 16 root - INFO - File CV_Amine_Gafsi.pdf loaded successfully
[ 2023-08-23 13:26:21,577 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:26:21,628 ] 16 root - INFO - File data_cv_test1.pdf loaded successfully
[ 2023-08-23 13:26:21,628 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:26:21,825 ] 16 root - INFO - File laravel.pdf loaded successfully
[ 2023-08-23 13:26:21,825 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:26:21,953 ] 16 root - INFO - File react_native.pdf loaded successfully
[ 2023-08-23 13:26:21,953 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:26:22,019 ] 16 root - INFO - File react_native2.pdf loaded successfully
[ 2023-08-23 13:26:22,020 ] 24 root - INFO - Files transformed succesfully
[ 2023-08-23 13:26:22,077 ] 16 root - INFO - File react_native4.pdf loaded successfully
[ 2023-08-23 13:26:22,077 ] 24 root - INFO - Files transformed succesfully
